SampleDate,Site,BenthicReefSpecies,Latitude,Longitude,Density_m2
9-Sep-16,Bunker Point,Centrostephanus coronatus,33.72529,-118.3536,0.016666667
9-Sep-16,Bunker Point,Mesocentrotus franciscanus,33.72528,-118.3534275,0.066666667
9-Sep-16,Bunker Point,Strongylocentrotus purpuratus,33.72527,-118.353255,0.033333333
10-Aug-11,Bunker Point,Mesocentrotus franciscanus,33.72491,-118.35365,0.833333333
10-Aug-11,Bunker Point,Patiria miniata,33.72491,-118.35365,0.083333333
10-Aug-11,Bunker Point,Pisaster giganteus,33.72491,-118.35365,0.1
10-Aug-11,Bunker Point,Strongylocentrotus purpuratus,33.72491,-118.35365,0.1
10-Aug-12,Point Vicente West,Henricia sp,33.73848,-118.4148,0.016666667
10-Aug-12,Point Vicente West,Lytechinus pictus,33.73848,-118.4148,0.05
10-Aug-12,Point Vicente West,Mesocentrotus franciscanus,33.73991778,-118.4139089,2.666666667
10-Aug-12,Point Vicente West,Patiria miniata,33.739446,-118.414162,3.233333333
10-Aug-12,Point Vicente West,Pisaster giganteus,33.73965636,-118.4140709,0.583333333
10-Aug-12,Point Vicente West,Pisaster ochraceus,33.74020833,-118.413755,0.316666667
10-Aug-12,Point Vicente West,Pycnopodia helianthoides,33.73848,-118.4148,0.016666667
10-Aug-12,Point Vicente West,Strongylocentrotus purpuratus,33.7400975,-118.4137975,3.233333333
10-Feb-05,Point Vicente West,Centrostephanus coronatus,33.74011667,-118.4135433,2.866666667
10-Feb-05,Point Vicente West,Dermasterias imbricata,33.73998667,-118.41384,0.266666667
10-Feb-05,Point Vicente West,Mesocentrotus franciscanus,33.739976,-118.413696,0.333333333
10-Feb-05,Point Vicente West,Patiria miniata,33.73996,-118.41348,0.366666667
10-Feb-05,Point Vicente West,Pisaster brevispinus,33.7402925,-118.4133525,0.516666667
10-Feb-05,Point Vicente West,Pisaster giganteus,33.74011667,-118.4135433,1.05
10-Feb-05,Point Vicente West,Pisaster ochraceus,33.7402925,-118.4133525,0.216666667
10-Feb-05,Point Vicente West,Pycnopodia helianthoides,33.7391,-118.41418,0.016666667
10-Feb-05,Point Vicente West,Strongylocentrotus purpuratus,33.74011667,-118.4135433,38.71666667
10-Feb-16,Rocky Point North,Strongylocentrotus purpuratus,33.77958,-118.4278,0.016666667
10-Feb-16,Honeymoon Cove,Mesocentrotus franciscanus,33.76486,-118.4234,0.05
10-Feb-16,Honeymoon Cove,Strongylocentrotus purpuratus,33.76486,-118.4234,0.133333333
10-Feb-16,Marguerite Central,Centrostephanus coronatus,33.75662,-118.41769,0.083333333
10-Feb-16,Marguerite Central,Mesocentrotus franciscanus,33.75662,-118.41769,0.033333333
10-Feb-16,Marguerite Central,Strongylocentrotus purpuratus,33.75662,-118.41769,3.65
10-Feb-16,Golden Cove,Mesocentrotus franciscanus,33.75289,-118.41499,0.033333333
10-Feb-16,Golden Cove,Strongylocentrotus purpuratus,33.75289,-118.41499,0.066666667
10-Feb-16,Point Vicente West,Mesocentrotus franciscanus,33.74082,-118.41278,0.016666667
10-Feb-16,Point Vicente West,Strongylocentrotus purpuratus,33.74082,-118.41278,0.383333333
10-Feb-16,Abalone Cove Kelp West,Centrostephanus coronatus,33.73942,-118.38814,0.016666667
10-Feb-16,Abalone Cove Kelp West,Mesocentrotus franciscanus,33.73942,-118.38814,0.05
10-Feb-16,Abalone Cove Kelp West,Pisaster ochraceus,33.73942,-118.38814,0.016666667
10-Feb-16,Abalone Cove Kelp West,Strongylocentrotus purpuratus,33.73942,-118.38814,1
10-Jul-12,Bunker Point,Mesocentrotus franciscanus,33.72539667,-118.3532383,1.233333333
10-Jul-12,Bunker Point,Patiria miniata,33.72508273,-118.3536273,0.65
10-Jul-12,Bunker Point,Pisaster giganteus,33.725302,-118.3533667,0.6
10-Jul-12,Bunker Point,Pisaster ochraceus,33.725562,-118.353008,0.1
10-Jul-12,Bunker Point,Strongylocentrotus purpuratus,33.72539667,-118.3532383,6.283333333
10-Jul-13,Ridges South,Henricia sp,33.78701,-118.4301,0.116666667
10-Jul-13,Ridges South,Linckia columbiae,33.78701,-118.4301,0.016666667
10-Jul-13,Ridges South,Mesocentrotus franciscanus,33.78701,-118.4301,0.016666667
10-Jul-13,Ridges South,Patiria miniata,33.78701,-118.4301,0.1
10-Jul-13,Ridges South,Pisaster giganteus,33.78701,-118.4301,0.016666667
10-Jul-13,Underwater Arch,Mesocentrotus franciscanus,33.75162,-118.4166523,2.016666667
10-Jul-13,Underwater Arch,Patiria miniata,33.75142667,-118.4173822,2.4
10-Jul-13,Underwater Arch,Pisaster brevispinus,33.75144,-118.417335,0.05
10-Jul-13,Underwater Arch,Pisaster giganteus,33.75158,-118.4168,1.116666667
10-Jul-13,Underwater Arch,Pisaster ochraceus,33.75176,-118.4161233,0.2
10-Jul-13,Underwater Arch,Pycnopodia helianthoides,33.75156,-118.41691,0.016666667
10-Jul-13,Underwater Arch,Strongylocentrotus purpuratus,33.75163714,-118.4165864,13.86666667
10-Jun-11,Hawthorne Reef,Linckia columbiae,33.74698,-118.41738,0.016666667
10-Jun-11,Hawthorne Reef,Mesocentrotus franciscanus,33.74698,-118.41738,0.833333333
10-Jun-11,Hawthorne Reef,Orthasterias koehleri,33.74698,-118.41738,0.016666667
10-Jun-11,Hawthorne Reef,Patiria miniata,33.74698,-118.41738,2.45
10-Jun-11,Hawthorne Reef,Pisaster brevispinus,33.74698,-118.41738,0.083333333
10-Jun-11,Hawthorne Reef,Pisaster giganteus,33.74698,-118.41738,0.2
10-Jun-11,Hawthorne Reef,Pycnopodia helianthoides,33.74698,-118.41738,0.35
10-Jun-11,Hawthorne Reef,Strongylocentrotus purpuratus,33.74698,-118.41738,0.033333333
10-Jun-11,KOU Rock,Mesocentrotus franciscanus,33.7209,-118.33718,1.883333333
10-Jun-11,KOU Rock,Patiria miniata,33.7207,-118.3373,0.566666667
10-Jun-11,KOU Rock,Pisaster giganteus,33.7209,-118.33718,1.033333333
10-Jun-11,KOU Rock,Pisaster ochraceus,33.72103333,-118.3371,0.05
10-Jun-11,KOU Rock,Strongylocentrotus purpuratus,33.72093636,-118.3371582,2.833333333
10-Jun-16,Rocky Point North,Henricia sp,33.78084,-118.43033,0.016666667
10-Jun-16,Rocky Point North,Mesocentrotus franciscanus,33.78084,-118.43033,0.383333333
10-Jun-16,Rocky Point North,Strongylocentrotus purpuratus,33.78084,-118.43033,0.05
10-Jun-16,Rocky Point South,Henricia sp,33.77644,-118.4328,0.05
10-Jun-16,Rocky Point South,Mesocentrotus franciscanus,33.77625,-118.43212,0.366666667
10-Jun-16,Rocky Point South,Patiria miniata,33.77644,-118.4328,0.366666667
10-Jun-16,Rocky Point South,Strongylocentrotus purpuratus,33.776174,-118.431848,0.233333333
10-Jun-16,Whites Point,Mesocentrotus franciscanus,33.71674,-118.32509,0.016666667
10-Jun-16,Whites Point,Strongylocentrotus purpuratus,33.71674,-118.32509,0.066666667
10-Jun-16,Point Fermin,Mesocentrotus franciscanus,33.70764,-118.29862,0.033333333
10-Jun-16,Point Fermin,Strongylocentrotus purpuratus,33.70764,-118.29862,0.9
10-Jun-22,Christmas Tree Cove,Centrostephanus coronatus,33.76097,-118.4214,0.016666667
10-Jun-22,Christmas Tree Cove,Mesocentrotus franciscanus,33.76103714,-118.4212057,0.5
10-Jun-22,Christmas Tree Cove,Pisaster ochraceus,33.76097,-118.4214,0.033333333
10-Jun-22,Christmas Tree Cove,Strongylocentrotus purpuratus,33.76097,-118.4214,1.133333333
10-Jun-22,Marguerite West,Centrostephanus coronatus,33.75814,-118.41848,0.033333333
10-Jun-22,Marguerite West,Henricia sp,33.75814,-118.41848,0.033333333
10-Jun-22,Marguerite West,Mesocentrotus franciscanus,33.75821,-118.4185667,0.8
10-Jun-22,Marguerite West,Patiria miniata,33.75814,-118.41848,0.083333333
10-Jun-22,Marguerite West,Pisaster giganteus,33.75814,-118.41848,0.05
10-Jun-22,Marguerite West,Pisaster ochraceus,33.75814,-118.41848,0.016666667
10-Jun-22,Marguerite West,Strongylocentrotus purpuratus,33.75825667,-118.4186244,1.516666667
10-Jun-22,Marguerite Central,Mesocentrotus franciscanus,33.75672,-118.41799,0.5
10-Jun-22,Marguerite Central,Pisaster ochraceus,33.75662,-118.41769,0.016666667
10-Jun-22,Marguerite Central,Strongylocentrotus purpuratus,33.756695,-118.417915,1.916666667
10-May-13,Christmas Tree Cove,Linckia columbiae,33.76063,-118.42215,0.016666667
10-May-13,Christmas Tree Cove,Mesocentrotus franciscanus,33.76104818,-118.42111,0.916666667
10-May-13,Christmas Tree Cove,Patiria miniata,33.76078455,-118.4218091,3.1
10-May-13,Christmas Tree Cove,Pisaster giganteus,33.76094375,-118.4214175,0.4
10-May-13,Christmas Tree Cove,Pisaster ochraceus,33.7613225,-118.42038,0.116666667
10-May-13,Christmas Tree Cove,Pycnopodia helianthoides,33.7608,-118.421775,0.033333333
10-May-13,Christmas Tree Cove,Strongylocentrotus purpuratus,33.76112286,-118.4209243,9.616666667
10-Nov-21,Portuguese Bend,Patiria miniata,33.72611,-118.35827,0.083333333
10-Oct-18,Lunada Bay,Centrostephanus coronatus,33.77089,-118.43263,0.116666667
10-Oct-18,Lunada Bay,Mesocentrotus franciscanus,33.77119667,-118.43212,0.333333333
10-Oct-18,Lunada Bay,Pisaster giganteus,33.77135,-118.431865,0.033333333
10-Oct-18,Lunada Bay,Strongylocentrotus purpuratus,33.77150333,-118.43161,1.233333333
10-Oct-18,Old 18th,Astropecten armatus,33.72096,-118.34545,0.05
10-Oct-18,Old 18th,Luidia armata,33.72096,-118.34545,0.016666667
10-Oct-18,Old 18th,Patiria miniata,33.72096,-118.34545,0.1
11-Aug-22,Rocky Point South,Strongylocentrotus purpuratus,33.77511,-118.42804,0.1
11-Aug-22,Old 18th,Patiria miniata,33.7221,-118.34451,0.033333333
11-Aug-22,Old 18th,Pisaster giganteus,33.7221,-118.34451,0.016666667
11-Dec-13,Whites Point,Mesocentrotus franciscanus,33.7159,-118.324535,0.066666667
11-Dec-13,Whites Point,Patiria miniata,33.71580667,-118.3244733,0.95
11-Dec-13,Whites Point,Strongylocentrotus purpuratus,33.71562,-118.32435,0.316666667
11-Dec-13,Point Fermin,Mesocentrotus franciscanus,33.70633286,-118.2994914,0.816666667
11-Dec-13,Point Fermin,Ophioderma panamensis,33.70645,-118.29944,0.1
11-Dec-13,Point Fermin,Patiria miniata,33.70604,-118.29962,0.95
11-Dec-13,Point Fermin,Pisaster giganteus,33.70604,-118.29962,0.316666667
11-Dec-13,Point Fermin,Pisaster ochraceus,33.70645,-118.29944,0.033333333
11-Dec-13,Point Fermin,Strongylocentrotus purpuratus,33.70617667,-118.29956,0.45
11-Jul-14,Rocky Point North,Mesocentrotus franciscanus,33.77995333,-118.42854,0.15
11-Jul-14,Rocky Point North,Strongylocentrotus purpuratus,33.77986,-118.428355,0.133333333
11-Jul-14,Honeymoon Cove,Henricia sp,33.76396,-118.42692,0.033333333
11-Jul-14,Honeymoon Cove,Mesocentrotus franciscanus,33.76396,-118.42692,0.25
11-Jul-14,Honeymoon Cove,Patiria miniata,33.76396,-118.42692,0.383333333
11-Jul-14,Honeymoon Cove,Strongylocentrotus purpuratus,33.76396,-118.42692,0.016666667
11-Jul-14,Golden Cove,Mesocentrotus franciscanus,33.75289,-118.41499,0.85
11-Jul-14,Golden Cove,Strongylocentrotus purpuratus,33.75289,-118.41499,0.483333333
11-Jul-18,Albondigas,Mesocentrotus franciscanus,33.75062875,-118.4159738,1.4
11-Jul-18,Albondigas,Patiria miniata,33.75058,-118.41621,0.016666667
11-Jul-18,Albondigas,Pisaster ochraceus,33.750645,-118.415895,0.033333333
11-Jul-18,Albondigas,Strongylocentrotus purpuratus,33.75066938,-118.4157769,3.533333333
11-Jun-10,Ridges North,Henricia sp,33.79034,-118.42775,0.016666667
11-Jun-10,Ridges North,Mesocentrotus franciscanus,33.79034,-118.42775,0.116666667
11-Jun-10,Ridges North,Orthasterias koehleri,33.79034,-118.42775,0.016666667
11-Jun-10,Ridges North,Patiria miniata,33.79034,-118.42775,0.183333333
11-Jun-10,Ridges North,Pisaster giganteus,33.79034,-118.42775,0.066666667
11-Jun-13,Marguerite East,Mesocentrotus franciscanus,33.75556222,-118.4170522,1.25
11-Jun-13,Marguerite East,Patiria miniata,33.75550857,-118.4172586,1.45
11-Jun-13,Marguerite East,Pisaster giganteus,33.755555,-118.41708,0.483333333
11-Jun-13,Marguerite East,Pisaster ochraceus,33.75562,-118.41683,0.2
11-Jun-13,Marguerite East,Strongylocentrotus purpuratus,33.755568,-118.41703,39.26666667
11-Jun-13,Albondigas,Mesocentrotus franciscanus,33.750376,-118.416402,5.533333333
11-Jun-13,Albondigas,Patiria miniata,33.750273,-118.416702,1.15
11-Jun-13,Albondigas,Pisaster brevispinus,33.75058,-118.41621,0.066666667
11-Jun-13,Albondigas,Pisaster giganteus,33.7503725,-118.4164688,1.033333333
11-Jun-13,Albondigas,Pisaster ochraceus,33.75071,-118.41558,0.1
11-Jun-13,Albondigas,Strongylocentrotus purpuratus,33.75042875,-118.4163206,29.46666667
11-Jun-13,Point Vicente West,Mesocentrotus franciscanus,33.73848,-118.4148,0.35
11-Jun-13,Point Vicente West,Patiria miniata,33.73848,-118.4148,0.75
11-Jun-13,Point Vicente West,Pisaster brevispinus,33.73848,-118.4148,0.016666667
11-Jun-13,Point Vicente West,Pisaster giganteus,33.73848,-118.4148,0.166666667
11-Jun-13,Point Vicente West,Pycnopodia helianthoides,33.73848,-118.4148,0.016666667
11-Jun-21,Rocky Point North,Henricia sp,33.78084,-118.43033,0.033333333
11-Jun-21,Rocky Point North,Linckia columbiae,33.78084,-118.43033,0.066666667
11-Jun-21,Rocky Point North,Mesocentrotus franciscanus,33.78056,-118.429762,0.216666667
11-Jun-21,Rocky Point North,Strongylocentrotus purpuratus,33.78049,-118.42962,0.6
11-Jun-21,Albondigas,Centrostephanus coronatus,33.74994,-118.41732,0.016666667
11-Jun-21,Albondigas,Mesocentrotus franciscanus,33.74994,-118.41732,1.1
11-Jun-21,Albondigas,Patiria miniata,33.74994,-118.41732,0.016666667
11-Jun-21,Albondigas,Pisaster ochraceus,33.74994,-118.41732,0.016666667
11-Jun-21,Albondigas,Strongylocentrotus purpuratus,33.74994,-118.41732,0.35
11-Jun-21,Old Marineland,Mesocentrotus franciscanus,33.73755,-118.3952,0.033333333
11-Jun-21,Old Marineland,Strongylocentrotus purpuratus,33.73755,-118.3952,0.1
11-Jun-21,120 Reef,Mesocentrotus franciscanus,33.737635,-118.3923475,0.116666667
11-Jun-21,120 Reef,Pisaster giganteus,33.73742,-118.39236,0.016666667
11-Jun-21,120 Reef,Strongylocentrotus purpuratus,33.73799333,-118.3923267,0.166666667
11-May-12,Whites Point,Dermasterias imbricata,33.71446,-118.3254,0.016666667
11-May-12,Whites Point,Mesocentrotus franciscanus,33.71446,-118.3254,0.566666667
11-May-12,Whites Point,Patiria miniata,33.71446,-118.3254,0.516666667
11-May-12,Whites Point,Pisaster giganteus,33.71446,-118.3254,0.166666667
11-May-12,Whites Point,Strongylocentrotus purpuratus,33.71446,-118.3254,0.416666667
11-Nov-15,Underwater Arch,Centrostephanus coronatus,33.75145333,-118.4172878,0.716666667
11-Nov-15,Underwater Arch,Mesocentrotus franciscanus,33.75148,-118.4171933,1.233333333
11-Nov-15,Underwater Arch,Ophioderma panamensis,33.75144,-118.417335,0.066666667
11-Nov-15,Underwater Arch,Strongylocentrotus purpuratus,33.75144,-118.417335,2.283333333
11-Nov-15,Old Marineland,Mesocentrotus franciscanus,33.73755,-118.3952,0.15
11-Nov-15,Old Marineland,Pisaster ochraceus,33.73755,-118.3952,0.016666667
11-Nov-15,Old Marineland,Strongylocentrotus purpuratus,33.73755,-118.3952,0.5
11-Nov-22,Old 18th,Strongylocentrotus purpuratus,33.72405,-118.3431,0.066666667
11-Oct-07,Ridges North,Mesocentrotus franciscanus,33.78903,-118.42458,0.316666667
11-Oct-07,Ridges North,Patiria miniata,33.78903,-118.42458,0.016666667
11-Oct-07,Ridges North,Pisaster giganteus,33.78903,-118.42458,0.75
11-Oct-07,Ridges South,Henricia sp,33.78701,-118.4301,0.05
11-Oct-07,Ridges South,Patiria miniata,33.78701,-118.4301,0.05
11-Oct-07,Ridges South,Pisaster giganteus,33.78701,-118.4301,0.066666667
11-Oct-17,Lunada Bay,Astrometis sertulifera,33.77149,-118.43487,0.033333333
11-Oct-17,Lunada Bay,Centrostephanus coronatus,33.77149,-118.43487,0.016666667
11-Oct-17,Lunada Bay,Henricia sp,33.77129,-118.4341233,0.066666667
11-Oct-17,Lunada Bay,Mesocentrotus franciscanus,33.77125889,-118.4334556,0.5
11-Oct-17,Lunada Bay,Strongylocentrotus purpuratus,33.77130167,-118.4312833,0.133333333
11-Sep-09,3 Palms East,Lytechinus pictus,33.7142,-118.33394,7.133333333
11-Sep-09,3 Palms East,Mesocentrotus franciscanus,33.7174,-118.3325133,0.216666667
11-Sep-09,3 Palms East,Patiria miniata,33.7142,-118.33394,0.166666667
11-Sep-09,3 Palms East,Pisaster brevispinus,33.719,-118.3318,0.016666667
11-Sep-09,3 Palms East,Pisaster giganteus,33.71686667,-118.3327511,0.316666667
11-Sep-09,3 Palms East,Pisaster ochraceus,33.719,-118.3318,0.116666667
11-Sep-09,3 Palms East,Strongylocentrotus purpuratus,33.719,-118.3318,0.633333333
11-Sep-15,Ridges North,Henricia sp,33.789685,-118.426165,0.033333333
11-Sep-15,Ridges North,Linckia columbiae,33.79034,-118.42775,0.016666667
11-Sep-15,Ridges North,Mesocentrotus franciscanus,33.7886675,-118.4239338,0.383333333
11-Sep-15,Ridges North,Strongylocentrotus purpuratus,33.78811,-118.4226617,0.116666667
12-Aug-11,Ridges North,Mesocentrotus franciscanus,33.78687,-118.42081,0.016666667
12-Aug-11,Ridges North,Strongylocentrotus purpuratus,33.78687,-118.42081,0.133333333
12-Aug-11,Long Point East,Lytechinus pictus,33.73393,-118.40277,0.033333333
12-Aug-11,Long Point East,Mesocentrotus franciscanus,33.73654,-118.39913,0.1
12-Aug-11,Long Point East,Patiria miniata,33.7345825,-118.40186,0.166666667
12-Aug-11,Long Point East,Pisaster giganteus,33.73654,-118.39913,0.083333333
12-Aug-11,Long Point East,Pisaster ochraceus,33.73654,-118.39913,0.3
12-Aug-11,Long Point East,Strongylocentrotus purpuratus,33.73654,-118.39913,2.1
12-Aug-14,Resort Point,Centrostephanus coronatus,33.76667,-118.42843,0.016666667
12-Aug-14,Resort Point,Lytechinus pictus,33.76667,-118.42843,0.016666667
12-Aug-14,Resort Point,Mesocentrotus franciscanus,33.76659067,-118.427738,2.216666667
12-Aug-14,Resort Point,Patiria miniata,33.76639,-118.4286292,0.766666667
12-Aug-14,Resort Point,Strongylocentrotus purpuratus,33.76661111,-118.4273122,14.18333333
12-Aug-16,Point Vicente West,Centrostephanus coronatus,33.7391,-118.41418,0.166666667
12-Aug-16,Point Vicente West,Mesocentrotus franciscanus,33.7391,-118.41418,1.316666667
12-Aug-16,Point Vicente West,Patiria miniata,33.7391,-118.41418,0.083333333
12-Aug-16,Point Vicente West,Strongylocentrotus purpuratus,33.7391,-118.41418,0.333333333
12-Aug-16,Long Point East,Centrostephanus coronatus,33.73515,-118.40182,0.083333333
12-Aug-16,Long Point East,Mesocentrotus franciscanus,33.73570364,-118.4008736,0.533333333
12-Aug-16,Long Point East,Patiria miniata,33.73515,-118.40182,0.033333333
12-Aug-16,Long Point East,Strongylocentrotus purpuratus,33.73602,-118.4003329,1.1
12-Dec-17,Cairns,Centrostephanus coronatus,33.70753,-118.30995,0.016666667
12-Dec-17,Cairns,Mesocentrotus franciscanus,33.70753,-118.30995,0.5
12-Dec-17,Cairns,Patiria miniata,33.70753,-118.30995,0.05
12-Dec-17,Cairns,Pisaster giganteus,33.70753,-118.30995,0.016666667
12-Dec-17,Cairns,Strongylocentrotus purpuratus,33.70753,-118.30995,0.116666667
12-Jun-12,Marguerite East,Mesocentrotus franciscanus,33.75557667,-118.4169967,2.416666667
12-Jun-12,Marguerite East,Ophioderma panamensis,33.75549,-118.41733,0.1
12-Jun-12,Marguerite East,Patiria miniata,33.755555,-118.41708,2.733333333
12-Jun-12,Marguerite East,Pisaster brevispinus,33.75553333,-118.4171633,0.05
12-Jun-12,Marguerite East,Pisaster giganteus,33.75554909,-118.4171027,1
12-Jun-12,Marguerite East,Pisaster ochraceus,33.75557667,-118.4169967,0.45
12-Jun-12,Marguerite East,Strongylocentrotus purpuratus,33.755568,-118.41703,29.93333333
12-Jun-12,Golden Cove,Mesocentrotus franciscanus,33.75289,-118.41499,0.666666667
12-Jun-12,Golden Cove,Patiria miniata,33.75289,-118.41499,0.433333333
12-Jun-12,Golden Cove,Pisaster giganteus,33.75289,-118.41499,0.316666667
12-Jun-12,Golden Cove,Pisaster ochraceus,33.75289,-118.41499,0.25
12-Jun-12,Golden Cove,Strongylocentrotus purpuratus,33.75289,-118.41499,18.78333333
12-Jun-12,Albondigas,Centrostephanus coronatus,33.75071,-118.41558,0.016666667
12-Jun-12,Albondigas,Mesocentrotus franciscanus,33.750485,-118.4161725,2.783333333
12-Jun-12,Albondigas,Patiria miniata,33.75024273,-118.4167582,2.933333333
12-Jun-12,Albondigas,Pisaster giganteus,33.75039235,-118.4164165,1.583333333
12-Jun-12,Albondigas,Pisaster ochraceus,33.75058125,-118.415955,0.233333333
12-Jun-12,Albondigas,Strongylocentrotus purpuratus,33.75059077,-118.4160046,59.85
12-Jun-13,Honeymoon Cove,Mesocentrotus franciscanus,33.76396,-118.42692,0.083333333
12-Jun-13,Honeymoon Cove,Patiria miniata,33.76396,-118.42692,0.716666667
12-Jun-13,Honeymoon Cove,Pisaster giganteus,33.76396,-118.42692,0.016666667
12-Jun-13,Golden Cove,Mesocentrotus franciscanus,33.75289,-118.41499,0.466666667
12-Jun-13,Golden Cove,Pisaster ochraceus,33.75289,-118.41499,0.033333333
12-Jun-13,Golden Cove,Strongylocentrotus purpuratus,33.75289,-118.41499,20.16666667
12-Jun-19,Ridges North,Mesocentrotus franciscanus,33.78687,-118.42081,0.016666667
12-Jun-19,Ridges North,Strongylocentrotus purpuratus,33.78687,-118.42081,0.033333333
12-Jun-19,Honeymoon Cove,Linckia columbiae,33.76486,-118.4234,0.016666667
12-Jun-19,Honeymoon Cove,Mesocentrotus franciscanus,33.76486,-118.4234,0.083333333
12-Jun-19,Honeymoon Cove,Strongylocentrotus purpuratus,33.76486,-118.4234,0.533333333
12-Jun-19,Golden Cove,Arbacia incisa,33.75289,-118.41499,0.016666667
12-Jun-19,Golden Cove,Mesocentrotus franciscanus,33.75289,-118.41499,0.116666667
12-Jun-19,Golden Cove,Strongylocentrotus purpuratus,33.75289,-118.41499,8.866666667
12-May-11,Marguerite West,Mesocentrotus franciscanus,33.75814,-118.41848,2.566666667
12-May-11,Marguerite West,Patiria miniata,33.75814,-118.41848,1.133333333
12-May-11,Marguerite West,Pisaster giganteus,33.75814,-118.41848,0.333333333
12-May-11,Marguerite West,Pisaster ochraceus,33.75814,-118.41848,0.05
12-May-11,Marguerite West,Pycnopodia helianthoides,33.75814,-118.41848,0.033333333
12-May-11,Marguerite West,Strongylocentrotus purpuratus,33.75814,-118.41848,7.683333333
12-May-11,Marguerite Central,Mesocentrotus franciscanus,33.75682,-118.41829,0.583333333
12-May-11,Marguerite Central,Patiria miniata,33.75682,-118.41829,1.066666667
12-May-11,Marguerite Central,Pisaster giganteus,33.75682,-118.41829,0.483333333
12-May-11,Marguerite Central,Pisaster ochraceus,33.75682,-118.41829,0.2
12-May-11,Marguerite Central,Pycnopodia helianthoides,33.75682,-118.41829,0.033333333
12-May-11,Marguerite Central,Strongylocentrotus purpuratus,33.75682,-118.41829,0.4
12-May-11,Marguerite East,Mesocentrotus franciscanus,33.75549,-118.41733,1.283333333
12-May-11,Marguerite East,Patiria miniata,33.75549,-118.41733,1.283333333
12-May-11,Marguerite East,Pisaster brevispinus,33.75549,-118.41733,0.033333333
12-May-11,Marguerite East,Pisaster giganteus,33.75549,-118.41733,0.85
12-May-11,Marguerite East,Pisaster ochraceus,33.75549,-118.41733,0.05
12-May-11,Marguerite East,Pycnopodia helianthoides,33.75549,-118.41733,0.016666667
12-May-11,Marguerite East,Strongylocentrotus purpuratus,33.75549,-118.41733,1.566666667
12-Nov-14,Ridges North,Henricia sp,33.78946667,-118.4256367,0.05
12-Nov-14,Ridges North,Linckia columbiae,33.79034,-118.42775,0.016666667
12-Nov-14,Ridges North,Mesocentrotus franciscanus,33.78930273,-118.4252636,0.766666667
12-Nov-14,Ridges North,Patiria miniata,33.79034,-118.42775,0.016666667
12-Nov-14,Ridges North,Strongylocentrotus purpuratus,33.78847,-118.42329,0.183333333
12-Nov-21,Old 18th,Patiria miniata,33.72405,-118.3431,0.016666667
12-Nov-21,Old 18th,Strongylocentrotus purpuratus,33.72405,-118.3431,0.05
12-Oct-11,Rocky Point South,Mesocentrotus franciscanus,33.77511,-118.42804,0.033333333
12-Oct-11,Rocky Point South,Strongylocentrotus purpuratus,33.77511,-118.42804,0.116666667
12-Oct-11,Point Vicente West,Mesocentrotus franciscanus,33.740664,-118.413136,0.966666667
12-Oct-11,Point Vicente West,Patiria miniata,33.74043,-118.41367,0.533333333
12-Oct-11,Point Vicente West,Pisaster giganteus,33.740625,-118.413225,0.383333333
12-Oct-11,Point Vicente West,Pisaster ochraceus,33.740664,-118.413136,0.216666667
12-Oct-11,Point Vicente West,Pycnopodia helianthoides,33.74043,-118.41367,0.033333333
12-Oct-11,Point Vicente West,Strongylocentrotus purpuratus,33.740625,-118.413225,3.05
12-Oct-16,Old Marineland,Mesocentrotus franciscanus,33.73755,-118.3952,0.166666667
12-Oct-16,Old Marineland,Strongylocentrotus purpuratus,33.73755,-118.3952,0.25
12-Sep-12,Cairns,Mesocentrotus franciscanus,33.7080075,-118.3097075,0.733333333
12-Sep-12,Cairns,Ophioplocus esmarki,33.70753,-118.30995,0.033333333
12-Sep-12,Cairns,Patiria miniata,33.70839818,-118.3095091,0.816666667
12-Sep-12,Cairns,Pisaster brevispinus,33.70944,-118.30898,0.016666667
12-Sep-12,Cairns,Pisaster giganteus,33.70816667,-118.3096267,0.566666667
12-Sep-12,Cairns,Pisaster ochraceus,33.70753,-118.30995,0.05
12-Sep-12,Cairns,Strongylocentrotus purpuratus,33.70816667,-118.3096267,12.46666667
12-Sep-18,Long Point East,Centrostephanus coronatus,33.73393,-118.40277,0.033333333
12-Sep-18,Long Point East,Henricia sp,33.73393,-118.40277,0.016666667
12-Sep-18,Long Point East,Mesocentrotus franciscanus,33.73474333,-118.4021367,0.433333333
12-Sep-18,Long Point East,Patiria miniata,33.73410429,-118.4026343,0.45
13-Aug-07,Rocky Point North,Centrostephanus coronatus,33.78084,-118.43033,0.35
13-Aug-07,Rocky Point North,Henricia sp,33.78084,-118.43033,0.05
13-Aug-07,Rocky Point North,Pisaster giganteus,33.78072333,-118.4300933,1.033333333
13-Jul-12,Ridges South,Mesocentrotus franciscanus,33.78386,-118.42355,0.25
13-Jul-12,Ridges South,Pisaster giganteus,33.78386,-118.42355,0.05
13-Jul-12,Ridges South,Strongylocentrotus purpuratus,33.78386,-118.42355,2.483333333
13-Jul-12,Hawthorne Reef,Patiria miniata,33.74674,-118.41981,1.3
13-Jul-12,Hawthorne Reef,Pisaster giganteus,33.74674,-118.41981,0.1
13-Jul-18,Honeymoon Cove,Mesocentrotus franciscanus,33.76423,-118.42428,0.3
13-Jul-18,Honeymoon Cove,Pisaster ochraceus,33.76423,-118.42428,0.016666667
13-Jul-18,Honeymoon Cove,Strongylocentrotus purpuratus,33.76423,-118.42428,0.383333333
