"Year","DepthZone","Site","Species","mean_density_100m2","mean_chl_mg_m3","max_chl_mg_m3","min_chl_mg_m3","mean_sst_C","max_sst_C","min_sst_C","dist_200m_bath","Relief_index","Relief_SD","Relief_simpson","Substrate_index","Substrate_SD","Substrate_simpson","Latitude","Longitude"
2013,"Middle","Rocky Point South","Mesocentrotus franciscanus",11.6666666666667,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3396.35625070141,0.1854875,0.278160348425129,0.193817204301075,3.6391375,0.604818694988493,0.379166666666667,33.775087,-118.431392
2013,"Middle","Rocky Point South","Patiria miniata",0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3396.35625070141,0.1854875,0.278160348425129,0.193817204301075,3.6391375,0.604818694988493,0.379166666666667,33.775087,-118.431392
2013,"Middle","Rocky Point South","Pisaster giganteus",5,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3396.35625070141,0.1854875,0.278160348425129,0.193817204301075,3.6391375,0.604818694988493,0.379166666666667,33.775087,-118.431392
2013,"Middle","Rocky Point South","Pisaster ochraceus",0,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3396.35625070141,0.1854875,0.278160348425129,0.193817204301075,3.6391375,0.604818694988493,0.379166666666667,33.775087,-118.431392
2013,"Middle","Rocky Point South","Strongylocentrotus purpuratus",8.33333333333333,3.12801279162456,7.57409780266349,0.866315578474602,17.66,21.8571428571429,14.2714285714286,3396.35625070141,0.1854875,0.278160348425129,0.193817204301075,3.6391375,0.604818694988493,0.379166666666667,33.775087,-118.431392
2013,"Outer","3 Palms West","Apostichopus californicus",0,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2580.22479516888,0.00806875,0.0300089034715962,0.0153225806451613,3.54231875,0.646832400065328,0.230510752688172,33.718,-118.33583
2013,"Outer","3 Palms West","Apostichopus parvimensis",0,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2580.22479516888,0.00806875,0.0300089034715962,0.0153225806451613,3.54231875,0.646832400065328,0.230510752688172,33.718,-118.33583
2013,"Outer","3 Palms West","Mesocentrotus franciscanus",10.8333333333333,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2580.22479516888,0.00806875,0.0300089034715962,0.0153225806451613,3.54231875,0.646832400065328,0.230510752688172,33.718,-118.33583
2013,"Outer","3 Palms West","Patiria miniata",26.6666666666667,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2580.22479516888,0.00806875,0.0300089034715962,0.0153225806451613,3.54231875,0.646832400065328,0.230510752688172,33.718,-118.33583
2013,"Outer","3 Palms West","Pisaster giganteus",0.833333333333335,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2580.22479516888,0.00806875,0.0300089034715962,0.0153225806451613,3.54231875,0.646832400065328,0.230510752688172,33.718,-118.33583
2013,"Outer","3 Palms West","Pisaster ochraceus",0,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2580.22479516888,0.00806875,0.0300089034715962,0.0153225806451613,3.54231875,0.646832400065328,0.230510752688172,33.718,-118.33583
2013,"Outer","3 Palms West","Strongylocentrotus purpuratus",16.6666666666667,3.62239570962952,14.1801503910276,0.478640002496216,18.2539877300614,21.6,14.98125,2580.22479516888,0.00806875,0.0300089034715962,0.0153225806451613,3.54231875,0.646832400065328,0.230510752688172,33.718,-118.33583
2013,"Outer","Albondigas","Apostichopus californicus",0,3.63095679318195,9.77164451099614,0.478860952930856,17.9697580645161,21.975,14.25,2057.77932337662,0.30285,0.383149632960215,0.274193548387097,3.85660555555556,0.2258049441724,0.0878136200716846,33.74986,-118.41745
2013,"Outer","Albondigas","Apostichopus parvimensis",1.66666666666667,3.63095679318195,9.77164451099614,0.478860952930856,17.9697580645161,21.975,14.25,2057.77932337662,0.30285,0.383149632960215,0.274193548387097,3.85660555555556,0.2258049441724,0.0878136200716846,33.74986,-118.41745
2013,"Outer","Albondigas","Mesocentrotus franciscanus",166.666666666667,3.63095679318195,9.77164451099614,0.478860952930856,17.9697580645161,21.975,14.25,2057.77932337662,0.30285,0.383149632960215,0.274193548387097,3.85660555555556,0.2258049441724,0.0878136200716846,33.74986,-118.41745
2013,"Outer","Albondigas","Patiria miniata",33.3333333333333,3.63095679318195,9.77164451099614,0.478860952930856,17.9697580645161,21.975,14.25,2057.77932337662,0.30285,0.383149632960215,0.274193548387097,3.85660555555556,0.2258049441724,0.0878136200716846,33.74986,-118.41745
2013,"Outer","Albondigas","Pisaster giganteus",26.6666666666667,3.63095679318195,9.77164451099614,0.478860952930856,17.9697580645161,21.975,14.25,2057.77932337662,0.30285,0.383149632960215,0.274193548387097,3.85660555555556,0.2258049441724,0.0878136200716846,33.74986,-118.41745
2013,"Outer","Albondigas","Pisaster ochraceus",0,3.63095679318195,9.77164451099614,0.478860952930856,17.9697580645161,21.975,14.25,2057.77932337662,0.30285,0.383149632960215,0.274193548387097,3.85660555555556,0.2258049441724,0.0878136200716846,33.74986,-118.41745
2013,"Outer","Albondigas","Strongylocentrotus purpuratus",116.666666666667,3.63095679318195,9.77164451099614,0.478860952930856,17.9697580645161,21.975,14.25,2057.77932337662,0.30285,0.383149632960215,0.274193548387097,3.85660555555556,0.2258049441724,0.0878136200716846,33.74986,-118.41745
2013,"Outer","Bunker Point","Apostichopus californicus",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2402.05552461228,0.05846875,0.0789453661729567,0.0532258064516129,3.40123125,0.976163002104388,0.376344086021505,33.72461,-118.35418
2013,"Outer","Bunker Point","Apostichopus parvimensis",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2402.05552461228,0.05846875,0.0789453661729567,0.0532258064516129,3.40123125,0.976163002104388,0.376344086021505,33.72461,-118.35418
2013,"Outer","Bunker Point","Mesocentrotus franciscanus",23.3333333333333,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2402.05552461228,0.05846875,0.0789453661729567,0.0532258064516129,3.40123125,0.976163002104388,0.376344086021505,33.72461,-118.35418
2013,"Outer","Bunker Point","Patiria miniata",8.33333333333333,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2402.05552461228,0.05846875,0.0789453661729567,0.0532258064516129,3.40123125,0.976163002104388,0.376344086021505,33.72461,-118.35418
2013,"Outer","Bunker Point","Pisaster giganteus",2.5,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2402.05552461228,0.05846875,0.0789453661729567,0.0532258064516129,3.40123125,0.976163002104388,0.376344086021505,33.72461,-118.35418
2013,"Outer","Bunker Point","Pisaster ochraceus",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2402.05552461228,0.05846875,0.0789453661729567,0.0532258064516129,3.40123125,0.976163002104388,0.376344086021505,33.72461,-118.35418
2013,"Outer","Bunker Point","Strongylocentrotus purpuratus",0,4.61484076050431,10.2069465595911,0.780742643896155,18.075,21.80625,15.91875,2402.05552461228,0.05846875,0.0789453661729567,0.0532258064516129,3.40123125,0.976163002104388,0.376344086021505,33.72461,-118.35418
2013,"Outer","Hawthorne Reef","Apostichopus californicus",0,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1841.54955134586,0.06250625,0.186875252874562,0.0973118279569893,3.6896125,0.649121095648386,0.307258064516129,33.74704,-118.41763
2013,"Outer","Hawthorne Reef","Apostichopus parvimensis",0.833333333333335,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1841.54955134586,0.06250625,0.186875252874562,0.0973118279569893,3.6896125,0.649121095648386,0.307258064516129,33.74704,-118.41763
2013,"Outer","Hawthorne Reef","Mesocentrotus franciscanus",1.66666666666667,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1841.54955134586,0.06250625,0.186875252874562,0.0973118279569893,3.6896125,0.649121095648386,0.307258064516129,33.74704,-118.41763
2013,"Outer","Hawthorne Reef","Patiria miniata",92.5,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1841.54955134586,0.06250625,0.186875252874562,0.0973118279569893,3.6896125,0.649121095648386,0.307258064516129,33.74704,-118.41763
2013,"Outer","Hawthorne Reef","Pisaster giganteus",4.16666666666667,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1841.54955134586,0.06250625,0.186875252874562,0.0973118279569893,3.6896125,0.649121095648386,0.307258064516129,33.74704,-118.41763
2013,"Outer","Hawthorne Reef","Pisaster ochraceus",0,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1841.54955134586,0.06250625,0.186875252874562,0.0973118279569893,3.6896125,0.649121095648386,0.307258064516129,33.74704,-118.41763
2013,"Outer","Hawthorne Reef","Strongylocentrotus purpuratus",0.833333333333335,3.52539492738301,9.77164451099614,0.478860952930856,17.8858695652174,21.975,14.25,1841.54955134586,0.06250625,0.186875252874562,0.0973118279569893,3.6896125,0.649121095648386,0.307258064516129,33.74704,-118.41763
2013,"Outer","Honeymoon Cove","Apostichopus californicus",0,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2870.64651196734,0.196775,0.317324153015051,0.224623655913978,3.77746,0.399199099867154,0.218709677419355,33.764076,-118.426107
2013,"Outer","Honeymoon Cove","Apostichopus parvimensis",0,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2870.64651196734,0.196775,0.317324153015051,0.224623655913978,3.77746,0.399199099867154,0.218709677419355,33.764076,-118.426107
2013,"Outer","Honeymoon Cove","Mesocentrotus franciscanus",17.5,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2870.64651196734,0.196775,0.317324153015051,0.224623655913978,3.77746,0.399199099867154,0.218709677419355,33.764076,-118.426107
2013,"Outer","Honeymoon Cove","Patiria miniata",53.3333333333333,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2870.64651196734,0.196775,0.317324153015051,0.224623655913978,3.77746,0.399199099867154,0.218709677419355,33.764076,-118.426107
2013,"Outer","Honeymoon Cove","Pisaster giganteus",4.16666666666667,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2870.64651196734,0.196775,0.317324153015051,0.224623655913978,3.77746,0.399199099867154,0.218709677419355,33.764076,-118.426107
2013,"Outer","Honeymoon Cove","Pisaster ochraceus",0,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2870.64651196734,0.196775,0.317324153015051,0.224623655913978,3.77746,0.399199099867154,0.218709677419355,33.764076,-118.426107
2013,"Outer","Honeymoon Cove","Strongylocentrotus purpuratus",35,3.90256756514176,11.1736044518235,0.589476433709025,17.9761224489796,22.2428571428571,14.2071428571429,2870.64651196734,0.196775,0.317324153015051,0.224623655913978,3.77746,0.399199099867154,0.218709677419355,33.764076,-118.426107
2013,"Outer","KOU Rock","Apostichopus californicus",0.833333333333335,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2376.99737175299,0.53024375,0.546105244240111,0.464650537634409,3.90728125,0.284446984758185,0.109543010752688,33.71762,-118.3392
2013,"Outer","KOU Rock","Apostichopus parvimensis",4.16666666666667,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2376.99737175299,0.53024375,0.546105244240111,0.464650537634409,3.90728125,0.284446984758185,0.109543010752688,33.71762,-118.3392
2013,"Outer","KOU Rock","Mesocentrotus franciscanus",8.33333333333333,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2376.99737175299,0.53024375,0.546105244240111,0.464650537634409,3.90728125,0.284446984758185,0.109543010752688,33.71762,-118.3392
2013,"Outer","KOU Rock","Patiria miniata",24.1666666666667,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2376.99737175299,0.53024375,0.546105244240111,0.464650537634409,3.90728125,0.284446984758185,0.109543010752688,33.71762,-118.3392
2013,"Outer","KOU Rock","Pisaster giganteus",9.16666666666666,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2376.99737175299,0.53024375,0.546105244240111,0.464650537634409,3.90728125,0.284446984758185,0.109543010752688,33.71762,-118.3392
2013,"Outer","KOU Rock","Pisaster ochraceus",0,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2376.99737175299,0.53024375,0.546105244240111,0.464650537634409,3.90728125,0.284446984758185,0.109543010752688,33.71762,-118.3392
2013,"Outer","KOU Rock","Strongylocentrotus purpuratus",0,4.25985870253054,16.0978992418287,0.458079897752388,17.8608938547486,22.0875,14.79375,2376.99737175299,0.53024375,0.546105244240111,0.464650537634409,3.90728125,0.284446984758185,0.109543010752688,33.71762,-118.3392
2013,"Outer","Long Point East","Apostichopus californicus",0.833333333333335,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1748.9097393342,0.32861875,0.370485247515524,0.281182795698925,3.36493125,0.758958622230273,0.463709677419355,33.73545,-118.40175
2013,"Outer","Long Point East","Apostichopus parvimensis",0.833333333333335,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1748.9097393342,0.32861875,0.370485247515524,0.281182795698925,3.36493125,0.758958622230273,0.463709677419355,33.73545,-118.40175
2013,"Outer","Long Point East","Mesocentrotus franciscanus",27.5,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1748.9097393342,0.32861875,0.370485247515524,0.281182795698925,3.36493125,0.758958622230273,0.463709677419355,33.73545,-118.40175
2013,"Outer","Long Point East","Patiria miniata",41.6666666666667,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1748.9097393342,0.32861875,0.370485247515524,0.281182795698925,3.36493125,0.758958622230273,0.463709677419355,33.73545,-118.40175
2013,"Outer","Long Point East","Pisaster giganteus",5.83333333333333,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1748.9097393342,0.32861875,0.370485247515524,0.281182795698925,3.36493125,0.758958622230273,0.463709677419355,33.73545,-118.40175
2013,"Outer","Long Point East","Pisaster ochraceus",0,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1748.9097393342,0.32861875,0.370485247515524,0.281182795698925,3.36493125,0.758958622230273,0.463709677419355,33.73545,-118.40175
2013,"Outer","Long Point East","Strongylocentrotus purpuratus",0.833333333333335,3.29344727017186,9.88852803965957,0.617200716542603,18.0543238993711,22.125,15.16875,1748.9097393342,0.32861875,0.370485247515524,0.281182795698925,3.36493125,0.758958622230273,0.463709677419355,33.73545,-118.40175
2013,"Outer","Lunada Bay","Apostichopus californicus",0,3.19666029576347,11.1736044518235,0.589476433709025,17.7865591397849,22.2428571428571,14.2071428571429,3045.72547080259,0.320575,0.292769987776611,0.234139784946237,3.57861875,0.488893389006801,0.321774193548387,33.770888,-118.432239
2013,"Outer","Lunada Bay","Apostichopus parvimensis",0,3.19666029576347,11.1736044518235,0.589476433709025,17.7865591397849,22.2428571428571,14.2071428571429,3045.72547080259,0.320575,0.292769987776611,0.234139784946237,3.57861875,0.488893389006801,0.321774193548387,33.770888,-118.432239
2013,"Outer","Lunada Bay","Mesocentrotus franciscanus",3.33333333333334,3.19666029576347,11.1736044518235,0.589476433709025,17.7865591397849,22.2428571428571,14.2071428571429,3045.72547080259,0.320575,0.292769987776611,0.234139784946237,3.57861875,0.488893389006801,0.321774193548387,33.770888,-118.432239
2013,"Outer","Lunada Bay","Patiria miniata",40.8333333333334,3.19666029576347,11.1736044518235,0.589476433709025,17.7865591397849,22.2428571428571,14.2071428571429,3045.72547080259,0.320575,0.292769987776611,0.234139784946237,3.57861875,0.488893389006801,0.321774193548387,33.770888,-118.432239
2013,"Outer","Lunada Bay","Pisaster giganteus",2.5,3.19666029576347,11.1736044518235,0.589476433709025,17.7865591397849,22.2428571428571,14.2071428571429,3045.72547080259,0.320575,0.292769987776611,0.234139784946237,3.57861875,0.488893389006801,0.321774193548387,33.770888,-118.432239
2013,"Outer","Lunada Bay","Pisaster ochraceus",0,3.19666029576347,11.1736044518235,0.589476433709025,17.7865591397849,22.2428571428571,14.2071428571429,3045.72547080259,0.320575,0.292769987776611,0.234139784946237,3.57861875,0.488893389006801,0.321774193548387,33.770888,-118.432239
2013,"Outer","Lunada Bay","Strongylocentrotus purpuratus",0.833333333333335,3.19666029576347,11.1736044518235,0.589476433709025,17.7865591397849,22.2428571428571,14.2071428571429,3045.72547080259,0.320575,0.292769987776611,0.234139784946237,3.57861875,0.488893389006801,0.321774193548387,33.770888,-118.432239
2013,"Outer","Old 18th","Apostichopus californicus",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444
2013,"Outer","Old 18th","Apostichopus parvimensis",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444
2013,"Outer","Old 18th","Mesocentrotus franciscanus",1.66666666666666,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444
2013,"Outer","Old 18th","Patiria miniata",9.16666666666668,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444
2013,"Outer","Old 18th","Pisaster giganteus",1.66666666666667,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444
2013,"Outer","Old 18th","Pisaster ochraceus",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444
2013,"Outer","Old 18th","Strongylocentrotus purpuratus",0,4.39980311425733,12.1784798613713,0.678161841752082,17.9289473684211,21.225,15.1125,2518.11184615307,0.00806875,0.0380588526355161,0.0158602150537635,2.70570625,1.16424927962665,0.425537634408602,33.72218,-118.3444
2013,"Outer","Point Vicente West","Apostichopus californicus",0.833333333333335,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144
2013,"Outer","Point Vicente West","Apostichopus parvimensis",1.66666666666666,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144
2013,"Outer","Point Vicente West","Mesocentrotus franciscanus",13.3333333333333,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144
2013,"Outer","Point Vicente West","Patiria miniata",33.3333333333333,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144
2013,"Outer","Point Vicente West","Pisaster giganteus",9.16666666666668,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144
2013,"Outer","Point Vicente West","Pisaster ochraceus",0,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144
2013,"Outer","Point Vicente West","Strongylocentrotus purpuratus",0.833333333333335,3.58267132242791,10.2337964918072,0.748259311400181,18.1235294117647,20.98125,15,1509.67663356817,0.53547,0.590922945829467,0.444838709677419,3.616175,0.649855541607237,0.344086021505376,33.73871,-118.4144
2013,"Outer","Portuguese Bend","Apostichopus californicus",0,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2013,"Outer","Portuguese Bend","Apostichopus parvimensis",0.833333333333335,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2013,"Outer","Portuguese Bend","Mesocentrotus franciscanus",3.33333333333334,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2013,"Outer","Portuguese Bend","Patiria miniata",1.66666666666667,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2013,"Outer","Portuguese Bend","Pisaster giganteus",0,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2013,"Outer","Portuguese Bend","Pisaster ochraceus",0,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2013,"Outer","Portuguese Bend","Strongylocentrotus purpuratus",0,3.96129362854152,10.7621805637143,0.533098164193877,17.8453846153846,21.80625,15.39375,2588.85981529423,0.0322625,0.087295925265627,0.0483870967741936,3.84074375,0.40406412075039,0.136021505376344,33.726765,-118.357813
2013,"Outer","Resort Point","Apostichopus californicus",0,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2013,"Outer","Resort Point","Apostichopus parvimensis",0,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2013,"Outer","Resort Point","Mesocentrotus franciscanus",44.1666666666667,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2013,"Outer","Resort Point","Patiria miniata",128.333333333333,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2013,"Outer","Resort Point","Pisaster giganteus",2.5,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2013,"Outer","Resort Point","Pisaster ochraceus",0,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2013,"Outer","Resort Point","Strongylocentrotus purpuratus",5,3.54286345110064,11.1736044518235,0.589476433709025,17.8751908396947,22.2428571428571,14.2071428571429,2975.77293351089,0.67336875,0.421920451764937,0.338440860215054,3.54435625,0.542991879064404,0.352822580645161,33.76687,-118.42871
2013,"Outer","Ridges North","Apostichopus californicus",0,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2013,"Outer","Ridges North","Apostichopus parvimensis",3.33333333333333,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2013,"Outer","Ridges North","Mesocentrotus franciscanus",35.8333333333333,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2013,"Outer","Ridges North","Patiria miniata",9.16666666666668,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2013,"Outer","Ridges North","Pisaster giganteus",16.6666666666667,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2013,"Outer","Ridges North","Pisaster ochraceus",0,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2013,"Outer","Ridges North","Strongylocentrotus purpuratus",0,3.73484613661983,12.896124755351,0.727604948884141,17.5768248175182,22.40625,14.45625,3854.27656788349,0.17025,0.23362984680424,0.166308243727599,3.55202222222222,0.646550008902148,0.412664277180406,33.78845,-118.42434
2013,"Outer","Rocky Point North","Apostichopus californicus",0,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2013,"Outer","Rocky Point North","Apostichopus parvimensis",3.33333333333333,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2013,"Outer","Rocky Point North","Mesocentrotus franciscanus",30.8333333333333,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
2013,"Outer","Rocky Point North","Patiria miniata",0,3.40453603961913,12.2916741133335,0.645540404750976,17.7001142857143,22.65,14.0625,3915.64866731842,0.03548,0.111089054123796,0.0653763440860215,3.525825,0.560314509737035,0.40258064516129,33.78114,-118.43016
