"SampleYear","Site","BenthicReefSpecies","DiveReplicate","DepthZone","Density_m2"
2015,"Ridges North","Pisaster ochraceus","2","Outer",0
2015,"Ridges North","Pisaster ochraceus","2","Deep",0
2015,"Ridges North","Strongylocentrotus purpuratus","1","Inner",0.0166666666666667
2015,"Ridges North","Strongylocentrotus purpuratus","1","Middle",0.0166666666666667
2015,"Ridges North","Strongylocentrotus purpuratus","1","Outer",0.0166666666666667
2015,"Ridges North","Strongylocentrotus purpuratus","1","Deep",0
2015,"Ridges North","Strongylocentrotus purpuratus","2","Inner",0
2015,"Ridges North","Strongylocentrotus purpuratus","2","Middle",0.0333333333333333
2015,"Ridges North","Strongylocentrotus purpuratus","2","Outer",0.0333333333333333
2015,"Ridges North","Strongylocentrotus purpuratus","2","Deep",0
2015,"Rocky Point North","Apostichopus californicus","1","Inner",0
2015,"Rocky Point North","Apostichopus californicus","1","Middle",0
2015,"Rocky Point North","Apostichopus californicus","1","Outer",0
2015,"Rocky Point North","Apostichopus californicus","1","Deep",0
2015,"Rocky Point North","Apostichopus californicus","2","Inner",0
2015,"Rocky Point North","Apostichopus californicus","2","Middle",0
2015,"Rocky Point North","Apostichopus californicus","2","Outer",0
2015,"Rocky Point North","Apostichopus californicus","2","Deep",0
2015,"Rocky Point North","Apostichopus parvimensis","1","Inner",0
2015,"Rocky Point North","Apostichopus parvimensis","1","Middle",0
2015,"Rocky Point North","Apostichopus parvimensis","1","Outer",0
2015,"Rocky Point North","Apostichopus parvimensis","1","Deep",0
2015,"Rocky Point North","Apostichopus parvimensis","2","Inner",0
2015,"Rocky Point North","Apostichopus parvimensis","2","Middle",0
2015,"Rocky Point North","Apostichopus parvimensis","2","Outer",0
2015,"Rocky Point North","Apostichopus parvimensis","2","Deep",0
2015,"Rocky Point North","Mesocentrotus franciscanus","1","Inner",0
2015,"Rocky Point North","Mesocentrotus franciscanus","1","Middle",0.0333333333333333
2015,"Rocky Point North","Mesocentrotus franciscanus","1","Outer",0.0166666666666667
2015,"Rocky Point North","Mesocentrotus franciscanus","1","Deep",0.0333333333333333
2015,"Rocky Point North","Mesocentrotus franciscanus","2","Inner",0
2015,"Rocky Point North","Mesocentrotus franciscanus","2","Middle",0.0166666666666667
2015,"Rocky Point North","Mesocentrotus franciscanus","2","Outer",0.0666666666666667
2015,"Rocky Point North","Mesocentrotus franciscanus","2","Deep",0.216666666666667
2015,"Rocky Point North","Patiria miniata","1","Inner",0
2015,"Rocky Point North","Patiria miniata","1","Middle",0
2015,"Rocky Point North","Patiria miniata","1","Outer",0
2015,"Rocky Point North","Patiria miniata","1","Deep",0
2015,"Rocky Point North","Patiria miniata","2","Inner",0
2015,"Rocky Point North","Patiria miniata","2","Middle",0
2015,"Rocky Point North","Patiria miniata","2","Outer",0
2015,"Rocky Point North","Patiria miniata","2","Deep",0
2015,"Rocky Point North","Pisaster giganteus","1","Inner",0
2015,"Rocky Point North","Pisaster giganteus","1","Middle",0
2015,"Rocky Point North","Pisaster giganteus","1","Outer",0
2015,"Rocky Point North","Pisaster giganteus","1","Deep",0
2015,"Rocky Point North","Pisaster giganteus","2","Inner",0
2015,"Rocky Point North","Pisaster giganteus","2","Middle",0
2015,"Rocky Point North","Pisaster giganteus","2","Outer",0
2015,"Rocky Point North","Pisaster giganteus","2","Deep",0
2015,"Rocky Point North","Pisaster ochraceus","1","Inner",0
2015,"Rocky Point North","Pisaster ochraceus","1","Middle",0
2015,"Rocky Point North","Pisaster ochraceus","1","Outer",0
2015,"Rocky Point North","Pisaster ochraceus","1","Deep",0
2015,"Rocky Point North","Pisaster ochraceus","2","Inner",0
2015,"Rocky Point North","Pisaster ochraceus","2","Middle",0
2015,"Rocky Point North","Pisaster ochraceus","2","Outer",0
2015,"Rocky Point North","Pisaster ochraceus","2","Deep",0
2015,"Rocky Point North","Strongylocentrotus purpuratus","1","Inner",0.116666666666667
2015,"Rocky Point North","Strongylocentrotus purpuratus","1","Middle",0.0833333333333333
2015,"Rocky Point North","Strongylocentrotus purpuratus","1","Outer",0.0333333333333333
2015,"Rocky Point North","Strongylocentrotus purpuratus","1","Deep",0
2015,"Rocky Point North","Strongylocentrotus purpuratus","2","Inner",0
2015,"Rocky Point North","Strongylocentrotus purpuratus","2","Middle",0.05
2015,"Rocky Point North","Strongylocentrotus purpuratus","2","Outer",0.15
2015,"Rocky Point North","Strongylocentrotus purpuratus","2","Deep",0
2015,"Rocky Point South","Apostichopus californicus","1","Inner",0
2015,"Rocky Point South","Apostichopus californicus","1","Middle",0
2015,"Rocky Point South","Apostichopus californicus","1","Outer",0
2015,"Rocky Point South","Apostichopus californicus","1","Deep",0
2015,"Rocky Point South","Apostichopus californicus","2","Inner",0
2015,"Rocky Point South","Apostichopus californicus","2","Middle",0
2015,"Rocky Point South","Apostichopus californicus","2","Outer",0
2015,"Rocky Point South","Apostichopus californicus","2","Deep",0
2015,"Rocky Point South","Apostichopus parvimensis","1","Inner",0
2015,"Rocky Point South","Apostichopus parvimensis","1","Middle",0
2015,"Rocky Point South","Apostichopus parvimensis","1","Outer",0
2015,"Rocky Point South","Apostichopus parvimensis","1","Deep",0
2015,"Rocky Point South","Apostichopus parvimensis","2","Inner",0
2015,"Rocky Point South","Apostichopus parvimensis","2","Middle",0
2015,"Rocky Point South","Apostichopus parvimensis","2","Outer",0
2015,"Rocky Point South","Apostichopus parvimensis","2","Deep",0
2015,"Rocky Point South","Mesocentrotus franciscanus","1","Inner",0
2015,"Rocky Point South","Mesocentrotus franciscanus","1","Middle",0
2015,"Rocky Point South","Mesocentrotus franciscanus","1","Outer",0.183333333333333
2015,"Rocky Point South","Mesocentrotus franciscanus","1","Deep",0.533333333333333
2015,"Rocky Point South","Mesocentrotus franciscanus","2","Inner",0
2015,"Rocky Point South","Mesocentrotus franciscanus","2","Middle",0.0666666666666667
2015,"Rocky Point South","Mesocentrotus franciscanus","2","Outer",0.216666666666667
2015,"Rocky Point South","Mesocentrotus franciscanus","2","Deep",0.0333333333333333
2015,"Rocky Point South","Patiria miniata","1","Inner",0
2015,"Rocky Point South","Patiria miniata","1","Middle",0
2015,"Rocky Point South","Patiria miniata","1","Outer",0
2015,"Rocky Point South","Patiria miniata","1","Deep",0
2015,"Rocky Point South","Patiria miniata","2","Inner",0
2015,"Rocky Point South","Patiria miniata","2","Middle",0
2015,"Rocky Point South","Patiria miniata","2","Outer",0
2015,"Rocky Point South","Patiria miniata","2","Deep",0
2015,"Rocky Point South","Pisaster giganteus","1","Inner",0
2015,"Rocky Point South","Pisaster giganteus","1","Middle",0
2015,"Rocky Point South","Pisaster giganteus","1","Outer",0
2015,"Rocky Point South","Pisaster giganteus","1","Deep",0
2015,"Rocky Point South","Pisaster giganteus","2","Inner",0
2015,"Rocky Point South","Pisaster giganteus","2","Middle",0
2015,"Rocky Point South","Pisaster giganteus","2","Outer",0
2015,"Rocky Point South","Pisaster giganteus","2","Deep",0
2015,"Rocky Point South","Pisaster ochraceus","1","Inner",0
2015,"Rocky Point South","Pisaster ochraceus","1","Middle",0
2015,"Rocky Point South","Pisaster ochraceus","1","Outer",0
2015,"Rocky Point South","Pisaster ochraceus","1","Deep",0
2015,"Rocky Point South","Pisaster ochraceus","2","Inner",0
2015,"Rocky Point South","Pisaster ochraceus","2","Middle",0
2015,"Rocky Point South","Pisaster ochraceus","2","Outer",0
2015,"Rocky Point South","Pisaster ochraceus","2","Deep",0
2015,"Rocky Point South","Strongylocentrotus purpuratus","1","Inner",0
2015,"Rocky Point South","Strongylocentrotus purpuratus","1","Middle",0.15
2015,"Rocky Point South","Strongylocentrotus purpuratus","1","Outer",0.0833333333333333
2015,"Rocky Point South","Strongylocentrotus purpuratus","1","Deep",0
2015,"Rocky Point South","Strongylocentrotus purpuratus","2","Inner",0
2015,"Rocky Point South","Strongylocentrotus purpuratus","2","Middle",0.0666666666666667
2015,"Rocky Point South","Strongylocentrotus purpuratus","2","Outer",0.05
2015,"Rocky Point South","Strongylocentrotus purpuratus","2","Deep",0
2015,"Lunada Bay","Apostichopus californicus","1","Inner",0
2015,"Lunada Bay","Apostichopus californicus","1","Middle",0
2015,"Lunada Bay","Apostichopus californicus","1","Outer",0
2015,"Lunada Bay","Apostichopus californicus","1","Deep",0
2015,"Lunada Bay","Apostichopus californicus","2","Inner",0
2015,"Lunada Bay","Apostichopus californicus","2","Middle",0
2015,"Lunada Bay","Apostichopus californicus","2","Outer",0
2015,"Lunada Bay","Apostichopus californicus","2","Deep",0
2015,"Lunada Bay","Apostichopus parvimensis","1","Inner",0
2015,"Lunada Bay","Apostichopus parvimensis","1","Middle",0
2015,"Lunada Bay","Apostichopus parvimensis","1","Outer",0
2015,"Lunada Bay","Apostichopus parvimensis","1","Deep",0
2015,"Lunada Bay","Apostichopus parvimensis","2","Inner",0
2015,"Lunada Bay","Apostichopus parvimensis","2","Middle",0
2015,"Lunada Bay","Apostichopus parvimensis","2","Outer",0
2015,"Lunada Bay","Apostichopus parvimensis","2","Deep",0
2015,"Lunada Bay","Mesocentrotus franciscanus","1","Inner",0
2015,"Lunada Bay","Mesocentrotus franciscanus","1","Middle",0.0666666666666667
2015,"Lunada Bay","Mesocentrotus franciscanus","1","Outer",0.0166666666666667
2015,"Lunada Bay","Mesocentrotus franciscanus","1","Deep",0.0833333333333333
2015,"Lunada Bay","Mesocentrotus franciscanus","2","Inner",0.0166666666666667
2015,"Lunada Bay","Mesocentrotus franciscanus","2","Middle",0.683333333333333
2015,"Lunada Bay","Mesocentrotus franciscanus","2","Outer",0.0666666666666667
2015,"Lunada Bay","Mesocentrotus franciscanus","2","Deep",0.1
2015,"Lunada Bay","Patiria miniata","1","Inner",0
2015,"Lunada Bay","Patiria miniata","1","Middle",0
2015,"Lunada Bay","Patiria miniata","1","Outer",0.0166666666666667
2015,"Lunada Bay","Patiria miniata","1","Deep",0
2015,"Lunada Bay","Patiria miniata","2","Inner",0
2015,"Lunada Bay","Patiria miniata","2","Middle",0
2015,"Lunada Bay","Patiria miniata","2","Outer",0
2015,"Lunada Bay","Patiria miniata","2","Deep",0.0333333333333333
2015,"Lunada Bay","Pisaster giganteus","1","Inner",0
2015,"Lunada Bay","Pisaster giganteus","1","Middle",0
2015,"Lunada Bay","Pisaster giganteus","1","Outer",0
2015,"Lunada Bay","Pisaster giganteus","1","Deep",0
2015,"Lunada Bay","Pisaster giganteus","2","Inner",0
2015,"Lunada Bay","Pisaster giganteus","2","Middle",0
2015,"Lunada Bay","Pisaster giganteus","2","Outer",0
2015,"Lunada Bay","Pisaster giganteus","2","Deep",0
2015,"Lunada Bay","Pisaster ochraceus","1","Inner",0
2015,"Lunada Bay","Pisaster ochraceus","1","Middle",0
2015,"Lunada Bay","Pisaster ochraceus","1","Outer",0
2015,"Lunada Bay","Pisaster ochraceus","1","Deep",0
2015,"Lunada Bay","Pisaster ochraceus","2","Inner",0
2015,"Lunada Bay","Pisaster ochraceus","2","Middle",0
2015,"Lunada Bay","Pisaster ochraceus","2","Outer",0
2015,"Lunada Bay","Pisaster ochraceus","2","Deep",0
2015,"Lunada Bay","Strongylocentrotus purpuratus","1","Inner",0
2015,"Lunada Bay","Strongylocentrotus purpuratus","1","Middle",0.2
2015,"Lunada Bay","Strongylocentrotus purpuratus","1","Outer",0.0166666666666667
2015,"Lunada Bay","Strongylocentrotus purpuratus","1","Deep",0
2015,"Lunada Bay","Strongylocentrotus purpuratus","2","Inner",0.0166666666666667
2015,"Lunada Bay","Strongylocentrotus purpuratus","2","Middle",0.7
2015,"Lunada Bay","Strongylocentrotus purpuratus","2","Outer",0.183333333333333
2015,"Lunada Bay","Strongylocentrotus purpuratus","2","Deep",0
2015,"Resort Point","Apostichopus californicus","1","Inner",0
2015,"Resort Point","Apostichopus californicus","1","Middle",0
2015,"Resort Point","Apostichopus californicus","1","Outer",0
2015,"Resort Point","Apostichopus californicus","1","Deep",0
2015,"Resort Point","Apostichopus californicus","2","Inner",0
2015,"Resort Point","Apostichopus californicus","2","Middle",0
2015,"Resort Point","Apostichopus californicus","2","Outer",0
2015,"Resort Point","Apostichopus californicus","2","Deep",0
2015,"Resort Point","Apostichopus parvimensis","1","Inner",0
2015,"Resort Point","Apostichopus parvimensis","1","Middle",0
2015,"Resort Point","Apostichopus parvimensis","1","Outer",0
2015,"Resort Point","Apostichopus parvimensis","1","Deep",0
2015,"Resort Point","Apostichopus parvimensis","2","Inner",0
2015,"Resort Point","Apostichopus parvimensis","2","Middle",0
2015,"Resort Point","Apostichopus parvimensis","2","Outer",0
2015,"Resort Point","Apostichopus parvimensis","2","Deep",0
2015,"Resort Point","Mesocentrotus franciscanus","1","Inner",0
2015,"Resort Point","Mesocentrotus franciscanus","1","Middle",0.416666666666667
2015,"Resort Point","Mesocentrotus franciscanus","1","Outer",0.116666666666667
2015,"Resort Point","Mesocentrotus franciscanus","1","Deep",0
2015,"Resort Point","Mesocentrotus franciscanus","2","Inner",0
2015,"Resort Point","Mesocentrotus franciscanus","2","Middle",0.716666666666667
2015,"Resort Point","Mesocentrotus franciscanus","2","Outer",0.483333333333333
2015,"Resort Point","Mesocentrotus franciscanus","2","Deep",0.0166666666666667
2015,"Resort Point","Patiria miniata","1","Inner",0
2015,"Resort Point","Patiria miniata","1","Middle",0
2015,"Resort Point","Patiria miniata","1","Outer",0.05
2015,"Resort Point","Patiria miniata","1","Deep",0.0333333333333333
2015,"Resort Point","Patiria miniata","2","Inner",0
2015,"Resort Point","Patiria miniata","2","Middle",0
2015,"Resort Point","Patiria miniata","2","Outer",0
2015,"Resort Point","Patiria miniata","2","Deep",0.0166666666666667
2015,"Resort Point","Pisaster giganteus","1","Inner",0
2015,"Resort Point","Pisaster giganteus","1","Middle",0
2015,"Resort Point","Pisaster giganteus","1","Outer",0
2015,"Resort Point","Pisaster giganteus","1","Deep",0.0333333333333333
2015,"Resort Point","Pisaster giganteus","2","Inner",0
2015,"Resort Point","Pisaster giganteus","2","Middle",0
2015,"Resort Point","Pisaster giganteus","2","Outer",0
2015,"Resort Point","Pisaster giganteus","2","Deep",0
2015,"Resort Point","Pisaster ochraceus","1","Inner",0
2015,"Resort Point","Pisaster ochraceus","1","Middle",0
2015,"Resort Point","Pisaster ochraceus","1","Outer",0
2015,"Resort Point","Pisaster ochraceus","1","Deep",0
2015,"Resort Point","Pisaster ochraceus","2","Inner",0
2015,"Resort Point","Pisaster ochraceus","2","Middle",0
2015,"Resort Point","Pisaster ochraceus","2","Outer",0
2015,"Resort Point","Pisaster ochraceus","2","Deep",0
2015,"Resort Point","Strongylocentrotus purpuratus","1","Inner",0.15
2015,"Resort Point","Strongylocentrotus purpuratus","1","Middle",0.783333333333333
2015,"Resort Point","Strongylocentrotus purpuratus","1","Outer",0.05
2015,"Resort Point","Strongylocentrotus purpuratus","1","Deep",0.0666666666666667
2015,"Resort Point","Strongylocentrotus purpuratus","2","Inner",0.583333333333333
2015,"Resort Point","Strongylocentrotus purpuratus","2","Middle",1.71666666666667
2015,"Resort Point","Strongylocentrotus purpuratus","2","Outer",0.316666666666667
2015,"Resort Point","Strongylocentrotus purpuratus","2","Deep",0.05
2015,"Honeymoon Cove","Apostichopus californicus","1","Inner",0
2015,"Honeymoon Cove","Apostichopus californicus","1","Middle",0
2015,"Honeymoon Cove","Apostichopus californicus","1","Outer",0
2015,"Honeymoon Cove","Apostichopus californicus","1","Deep",0
2015,"Honeymoon Cove","Apostichopus californicus","2","Inner",0
2015,"Honeymoon Cove","Apostichopus californicus","2","Middle",0
2015,"Honeymoon Cove","Apostichopus californicus","2","Outer",0
2015,"Honeymoon Cove","Apostichopus californicus","2","Deep",0
2015,"Honeymoon Cove","Apostichopus parvimensis","1","Inner",0
2015,"Honeymoon Cove","Apostichopus parvimensis","1","Middle",0
2015,"Honeymoon Cove","Apostichopus parvimensis","1","Outer",0.0166666666666667
2015,"Honeymoon Cove","Apostichopus parvimensis","1","Deep",0.0333333333333333
2015,"Honeymoon Cove","Apostichopus parvimensis","2","Inner",0
2015,"Honeymoon Cove","Apostichopus parvimensis","2","Middle",0.0166666666666667
2015,"Honeymoon Cove","Apostichopus parvimensis","2","Outer",0
2015,"Honeymoon Cove","Apostichopus parvimensis","2","Deep",0
2015,"Honeymoon Cove","Mesocentrotus franciscanus","1","Inner",0.1
2015,"Honeymoon Cove","Mesocentrotus franciscanus","1","Middle",0.283333333333333
2015,"Honeymoon Cove","Mesocentrotus franciscanus","1","Outer",0.383333333333333
2015,"Honeymoon Cove","Mesocentrotus franciscanus","1","Deep",0.0833333333333333
2015,"Honeymoon Cove","Mesocentrotus franciscanus","2","Inner",0.05
2015,"Honeymoon Cove","Mesocentrotus franciscanus","2","Middle",0.166666666666667
2015,"Honeymoon Cove","Mesocentrotus franciscanus","2","Outer",0.0166666666666667
2015,"Honeymoon Cove","Mesocentrotus franciscanus","2","Deep",0.0666666666666667
2015,"Honeymoon Cove","Patiria miniata","1","Inner",0
2015,"Honeymoon Cove","Patiria miniata","1","Middle",0
2015,"Honeymoon Cove","Patiria miniata","1","Outer",0.0166666666666667
2015,"Honeymoon Cove","Patiria miniata","1","Deep",0.116666666666667
2015,"Honeymoon Cove","Patiria miniata","2","Inner",0
2015,"Honeymoon Cove","Patiria miniata","2","Middle",0
2015,"Honeymoon Cove","Patiria miniata","2","Outer",0.0166666666666667
2015,"Honeymoon Cove","Patiria miniata","2","Deep",0.1
2015,"Honeymoon Cove","Pisaster giganteus","1","Inner",0
2015,"Honeymoon Cove","Pisaster giganteus","1","Middle",0
2015,"Honeymoon Cove","Pisaster giganteus","1","Outer",0
2015,"Honeymoon Cove","Pisaster giganteus","1","Deep",0
2015,"Honeymoon Cove","Pisaster giganteus","2","Inner",0
2015,"Honeymoon Cove","Pisaster giganteus","2","Middle",0
2015,"Honeymoon Cove","Pisaster giganteus","2","Outer",0
2015,"Honeymoon Cove","Pisaster giganteus","2","Deep",0
2015,"Honeymoon Cove","Pisaster ochraceus","1","Inner",0
2015,"Honeymoon Cove","Pisaster ochraceus","1","Middle",0
2015,"Honeymoon Cove","Pisaster ochraceus","1","Outer",0
2015,"Honeymoon Cove","Pisaster ochraceus","1","Deep",0
2015,"Honeymoon Cove","Pisaster ochraceus","2","Inner",0
2015,"Honeymoon Cove","Pisaster ochraceus","2","Middle",0
2015,"Honeymoon Cove","Pisaster ochraceus","2","Outer",0
2015,"Honeymoon Cove","Pisaster ochraceus","2","Deep",0
2015,"Honeymoon Cove","Strongylocentrotus purpuratus","1","Inner",0.0833333333333333
2015,"Honeymoon Cove","Strongylocentrotus purpuratus","1","Middle",0.116666666666667
2015,"Honeymoon Cove","Strongylocentrotus purpuratus","1","Outer",0.516666666666667
2015,"Honeymoon Cove","Strongylocentrotus purpuratus","1","Deep",0
2015,"Honeymoon Cove","Strongylocentrotus purpuratus","2","Inner",0.1
2015,"Honeymoon Cove","Strongylocentrotus purpuratus","2","Middle",0.05
2015,"Honeymoon Cove","Strongylocentrotus purpuratus","2","Outer",0.333333333333333
2015,"Honeymoon Cove","Strongylocentrotus purpuratus","2","Deep",0
2015,"Marguerite Central","Apostichopus californicus","1","Inner",0
2015,"Marguerite Central","Apostichopus californicus","1","Middle",0
2015,"Marguerite Central","Apostichopus californicus","2","Inner",0
2015,"Marguerite Central","Apostichopus californicus","2","Middle",0
2015,"Marguerite Central","Apostichopus parvimensis","1","Inner",0
2015,"Marguerite Central","Apostichopus parvimensis","1","Middle",0
2015,"Marguerite Central","Apostichopus parvimensis","2","Inner",0
2015,"Marguerite Central","Apostichopus parvimensis","2","Middle",0
2015,"Marguerite Central","Mesocentrotus franciscanus","1","Inner",0
2015,"Marguerite Central","Mesocentrotus franciscanus","1","Middle",0.333333333333333
2015,"Marguerite Central","Mesocentrotus franciscanus","2","Inner",0.05
2015,"Marguerite Central","Mesocentrotus franciscanus","2","Middle",0.1
2015,"Marguerite Central","Patiria miniata","1","Inner",0
2015,"Marguerite Central","Patiria miniata","1","Middle",0
2015,"Marguerite Central","Patiria miniata","2","Inner",0
2015,"Marguerite Central","Patiria miniata","2","Middle",0
2015,"Marguerite Central","Pisaster giganteus","1","Inner",0
2015,"Marguerite Central","Pisaster giganteus","1","Middle",0
2015,"Marguerite Central","Pisaster giganteus","2","Inner",0
2015,"Marguerite Central","Pisaster giganteus","2","Middle",0
2015,"Marguerite Central","Pisaster ochraceus","1","Inner",0
2015,"Marguerite Central","Pisaster ochraceus","1","Middle",0
2015,"Marguerite Central","Pisaster ochraceus","2","Inner",0
2015,"Marguerite Central","Pisaster ochraceus","2","Middle",0
2015,"Marguerite Central","Strongylocentrotus purpuratus","1","Inner",1.43333333333333
2015,"Marguerite Central","Strongylocentrotus purpuratus","1","Middle",0.8
2015,"Marguerite Central","Strongylocentrotus purpuratus","2","Inner",2.43333333333333
2015,"Marguerite Central","Strongylocentrotus purpuratus","2","Middle",0.366666666666667
2015,"Marguerite East","Apostichopus californicus","1","Inner",0
2015,"Marguerite East","Apostichopus californicus","1","Middle",0
2015,"Marguerite East","Apostichopus californicus","2","Inner",0
2015,"Marguerite East","Apostichopus californicus","2","Middle",0
2015,"Marguerite East","Apostichopus parvimensis","1","Inner",0
2015,"Marguerite East","Apostichopus parvimensis","1","Middle",0
2015,"Marguerite East","Apostichopus parvimensis","2","Inner",0
2015,"Marguerite East","Apostichopus parvimensis","2","Middle",0
2015,"Marguerite East","Mesocentrotus franciscanus","1","Inner",0
2015,"Marguerite East","Mesocentrotus franciscanus","1","Middle",0.483333333333333
2015,"Marguerite East","Mesocentrotus franciscanus","2","Inner",0
2015,"Marguerite East","Mesocentrotus franciscanus","2","Middle",0.316666666666667
2015,"Marguerite East","Patiria miniata","1","Inner",0
2015,"Marguerite East","Patiria miniata","1","Middle",0
2015,"Marguerite East","Patiria miniata","2","Inner",0
2015,"Marguerite East","Patiria miniata","2","Middle",0
2015,"Marguerite East","Pisaster giganteus","1","Inner",0
2015,"Marguerite East","Pisaster giganteus","1","Middle",0
2015,"Marguerite East","Pisaster giganteus","2","Inner",0
2015,"Marguerite East","Pisaster giganteus","2","Middle",0
2015,"Marguerite East","Pisaster ochraceus","1","Inner",0
2015,"Marguerite East","Pisaster ochraceus","1","Middle",0
2015,"Marguerite East","Pisaster ochraceus","2","Inner",0
2015,"Marguerite East","Pisaster ochraceus","2","Middle",0
2015,"Marguerite East","Strongylocentrotus purpuratus","1","Inner",1.5
2015,"Marguerite East","Strongylocentrotus purpuratus","1","Middle",5
2015,"Marguerite East","Strongylocentrotus purpuratus","2","Inner",0.0833333333333333
2015,"Marguerite East","Strongylocentrotus purpuratus","2","Middle",0.183333333333333
2015,"Albondigas","Apostichopus californicus","1","Inner",0
2015,"Albondigas","Apostichopus californicus","1","Middle",0
2015,"Albondigas","Apostichopus californicus","2","Inner",0
2015,"Albondigas","Apostichopus californicus","2","Middle",0
2015,"Albondigas","Apostichopus parvimensis","1","Inner",0
2015,"Albondigas","Apostichopus parvimensis","1","Middle",0
2015,"Albondigas","Apostichopus parvimensis","2","Inner",0
2015,"Albondigas","Apostichopus parvimensis","2","Middle",0
2015,"Albondigas","Mesocentrotus franciscanus","1","Inner",0.0166666666666667
2015,"Albondigas","Mesocentrotus franciscanus","1","Middle",0.7
2015,"Albondigas","Mesocentrotus franciscanus","2","Inner",0.0333333333333333
2015,"Albondigas","Mesocentrotus franciscanus","2","Middle",0.533333333333333
2015,"Albondigas","Patiria miniata","1","Inner",0
2015,"Albondigas","Patiria miniata","1","Middle",0
2015,"Albondigas","Patiria miniata","2","Inner",0
2015,"Albondigas","Patiria miniata","2","Middle",0
2015,"Albondigas","Pisaster giganteus","1","Inner",0
2015,"Albondigas","Pisaster giganteus","1","Middle",0
2015,"Albondigas","Pisaster giganteus","2","Inner",0
2015,"Albondigas","Pisaster giganteus","2","Middle",0
2015,"Albondigas","Pisaster ochraceus","1","Inner",0
2015,"Albondigas","Pisaster ochraceus","1","Middle",0
2015,"Albondigas","Pisaster ochraceus","2","Inner",0
2015,"Albondigas","Pisaster ochraceus","2","Middle",0
2015,"Albondigas","Strongylocentrotus purpuratus","1","Inner",0.0166666666666667
2015,"Albondigas","Strongylocentrotus purpuratus","1","Middle",0.983333333333333
2015,"Albondigas","Strongylocentrotus purpuratus","2","Inner",0.116666666666667
2015,"Albondigas","Strongylocentrotus purpuratus","2","Middle",0.233333333333333
2015,"Hawthorne Reef","Apostichopus californicus","1","Inner",0
2015,"Hawthorne Reef","Apostichopus californicus","1","Middle",0
2015,"Hawthorne Reef","Apostichopus californicus","1","Outer",0
2015,"Hawthorne Reef","Apostichopus californicus","1","Deep",0
2015,"Hawthorne Reef","Apostichopus californicus","2","Inner",0
2015,"Hawthorne Reef","Apostichopus californicus","2","Middle",0
2015,"Hawthorne Reef","Apostichopus californicus","2","Outer",0
2015,"Hawthorne Reef","Apostichopus californicus","2","Deep",0.0166666666666667
2015,"Hawthorne Reef","Apostichopus parvimensis","1","Inner",0
2015,"Hawthorne Reef","Apostichopus parvimensis","1","Middle",0
2015,"Hawthorne Reef","Apostichopus parvimensis","1","Outer",0
2015,"Hawthorne Reef","Apostichopus parvimensis","1","Deep",0.0333333333333333
2015,"Hawthorne Reef","Apostichopus parvimensis","2","Inner",0
2015,"Hawthorne Reef","Apostichopus parvimensis","2","Middle",0
2015,"Hawthorne Reef","Apostichopus parvimensis","2","Outer",0
2015,"Hawthorne Reef","Apostichopus parvimensis","2","Deep",0.0833333333333333
2015,"Hawthorne Reef","Mesocentrotus franciscanus","1","Inner",0.183333333333333
2015,"Hawthorne Reef","Mesocentrotus franciscanus","1","Middle",1.38333333333333
2015,"Hawthorne Reef","Mesocentrotus franciscanus","1","Outer",0.233333333333333
2015,"Hawthorne Reef","Mesocentrotus franciscanus","1","Deep",0
2015,"Hawthorne Reef","Mesocentrotus franciscanus","2","Inner",0.0166666666666667
2015,"Hawthorne Reef","Mesocentrotus franciscanus","2","Middle",0.4
2015,"Hawthorne Reef","Mesocentrotus franciscanus","2","Outer",0.916666666666667
2015,"Hawthorne Reef","Mesocentrotus franciscanus","2","Deep",0.0166666666666667
2015,"Hawthorne Reef","Patiria miniata","1","Inner",0
2015,"Hawthorne Reef","Patiria miniata","1","Middle",0
2015,"Hawthorne Reef","Patiria miniata","1","Outer",0.1
2015,"Hawthorne Reef","Patiria miniata","1","Deep",0.333333333333333
2015,"Hawthorne Reef","Patiria miniata","2","Inner",0
2015,"Hawthorne Reef","Patiria miniata","2","Middle",0
2015,"Hawthorne Reef","Patiria miniata","2","Outer",0
2015,"Hawthorne Reef","Patiria miniata","2","Deep",0.216666666666667
2015,"Hawthorne Reef","Pisaster giganteus","1","Inner",0
2015,"Hawthorne Reef","Pisaster giganteus","1","Middle",0
2015,"Hawthorne Reef","Pisaster giganteus","1","Outer",0
2015,"Hawthorne Reef","Pisaster giganteus","1","Deep",0
2015,"Hawthorne Reef","Pisaster giganteus","2","Inner",0
2015,"Hawthorne Reef","Pisaster giganteus","2","Middle",0
2015,"Hawthorne Reef","Pisaster giganteus","2","Outer",0
2015,"Hawthorne Reef","Pisaster giganteus","2","Deep",0
2015,"Hawthorne Reef","Pisaster ochraceus","1","Inner",0
2015,"Hawthorne Reef","Pisaster ochraceus","1","Middle",0
2015,"Hawthorne Reef","Pisaster ochraceus","1","Outer",0
2015,"Hawthorne Reef","Pisaster ochraceus","1","Deep",0
2015,"Hawthorne Reef","Pisaster ochraceus","2","Inner",0
2015,"Hawthorne Reef","Pisaster ochraceus","2","Middle",0
2015,"Hawthorne Reef","Pisaster ochraceus","2","Outer",0
2015,"Hawthorne Reef","Pisaster ochraceus","2","Deep",0
2015,"Hawthorne Reef","Strongylocentrotus purpuratus","1","Inner",0.4
2015,"Hawthorne Reef","Strongylocentrotus purpuratus","1","Middle",1.05
